unit_code,unit,factory,production_date,total_emp_sl,dup,mean_prod_sl,missing_obs,percent_all_eight,percent_first_four,percent_last_four,percent_constant_four,percent_constant_eight,std
UNIT-28,28,B28,04mar2022,388,0,497.43137,12.5,69.716774,14.814815,0,50.326797,5.4466233,138.52042
UNIT-28,28,B28,05mar2022,387,0,493.86026,11.244541,46.288208,0,0,55.895195,6.9868994,152.84547
UNIT-28,28,B28,07mar2022,264,0,470.5777,5.4898648,76.351349,0,0,55.743244,21.283783,140.03593
UNIT-28,28,B28,08mar2022,294,0,439.58752,5.3041544,84.272995,8.9020767,0,50.148369,5.9347181,139.76653
UNIT-28,28,B28,09mar2022,267,1.8726592,424.5994,14.614244,69.732941,0,0,35.014835,.59347183,165.59698
UNIT-28,28,B28,10mar2022,267,0,508.07541,0,100,0,0,26.557377,0,97.090286
UNIT-28,28,B28,11mar2022,271,0,451.70288,15.77476,75.079872,0,0,22.683706,0,165.57411
UNIT-28,28,B28,12mar2022,257,0,500.94666,1.5833334,87.333336,0,0,35,.33333334,107.57583
UNIT-28,28,B28,14mar2022,272,0,442.22437,13.461538,73.07692,26.923077,0,43.589745,3.525641,152.27487
UNIT-28,28,B28,15mar2022,315,0,503.42743,0,100,0,0,45.430107,.26881722,81.658173
UNIT-28,28,B28,16mar2022,453,0,439.9238,8.4107809,73.977692,0,.37174723,40.334572,8.1784382,147.72816
UNIT-28,28,B28,17mar2022,403,.24813896,430.79611,5.7377048,60.040985,0,0,27.663935,0,147.13028
UNIT-28,28,B28,18mar2022,420,.23809524,338.14566,24.950787,47.637794,9.0551186,0,23.228346,.39370078,202.25046
UNIT-28,28,B28,19mar2022,308,0,452.62741,2.2260275,87.397263,0,0,28.767124,1.369863,160.88754
UNIT-28,28,B28,21mar2022,402,0,469.29742,0,100,0,0,42.672413,3.2327585,122.31024
UNIT-28,28,B28,22mar2022,395,.25316456,387.50635,15.360169,78.601692,0,.63559324,25,.63559324,191.79761
UNIT-28,28,B28,23mar2022,395,.25316456,447.73053,0,100,0,0,34.947369,2.9473684,157.10696
UNIT-28,28,B28,24mar2022,412,.24271844,406.66666,0,100,0,0,44.444443,3.030303,191.2886
UNIT-28,28,B28,25mar2022,412,.24271844,392.9111,.93434346,92.525253,0,0,49.494949,13.535354,203.56488
UNIT-28,28,B28,26mar2022,460,.2173913,386.75,1.0341727,91.726616,0,0,49.46043,3.7769785,201.83069
UNIT-28,28,B28,27mar2022,116,0,42.080292,87.5,0,0,0,0,0,9.4643745
UNIT-28,28,B28,28mar2022,460,.43478259,432.17307,2.1634614,95.104897,0,.34965035,53.321678,9.7902098,147.95734
UNIT-28,28,B28,29mar2022,499,3.6072145,360.84775,14.917695,58.573387,0,.54869682,33.744858,8.2304525,160.0504
UNIT-28,28,B28,30mar2022,486,.41152263,391.27081,3.8743882,93.80098,0,0,42.088093,6.5252852,148.73195
UNIT-28,28,B28,31mar2022,460,.2173913,441.6499,.3032929,99.653381,0,0,34.488735,.8665511,96.459023
UNIT-28,28,B28,01feb2022,395,.25316456,548.06128,2.1334791,94.310722,0,0,77.461708,3.938731,180.95329
UNIT-28,28,B28,02feb2022,395,.25316456,469.89279,15.782276,75.273521,5.6892781,0,49.234135,10.065645,249.43509
UNIT-28,28,B28,03feb2022,375,.26666668,571.71826,.46189377,99.07621,0,0,54.041569,2.7713625,195.49896
UNIT-28,28,B28,04feb2022,346,.28901735,576.04749,1.4375,88.5,0,0,65,2.5,199.7262
UNIT-28,28,B28,05feb2022,401,.24937657,540.09637,3.3190577,93.361885,6.6381154,0,65.524628,2.783726,211.21211
UNIT-28,28,B28,07feb2022,401,.24937657,437.02466,13.567363,71.537003,0,0,56.166985,10.436433,253.18085
UNIT-28,28,B28,08feb2022,355,.28169015,559.34406,.029761905,99.761902,0,0,76.666664,15.476191,200.77206
UNIT-28,28,B28,09feb2022,395,.25316456,566.3562,0,100,0,0,70.815453,16.952789,196.20943
UNIT-28,28,B28,10feb2022,363,.27548209,565.80731,6.3534279,81.796692,10.874704,0,65.957443,12.765958,208.73883
UNIT-28,28,B28,11feb2022,334,.29940119,602.81927,5.6068602,78.627968,.26385224,.26385224,73.614777,11.345647,197.73169
UNIT-28,28,B28,12feb2022,333,.3003003,620.62469,2.5530503,79.5756,0,0,61.273209,19.628647,180.33698
UNIT-28,28,B28,14feb2022,333,.3003003,580.38361,3.3068783,87.30159,0,0,53.439152,5.5555553,193.717
UNIT-28,28,B28,15feb2022,301,0,613.04352,0,100,0,0,36.636635,1.5015016,189.90887
UNIT-28,28,B28,16feb2022,301,0,635.6261,6.0435433,76.576576,0,0,62.462463,4.2042041,193.65965
UNIT-28,28,B28,17feb2022,300,0,629.28613,5.798193,76.807228,0,0,69.578316,2.4096386,193.97209
UNIT-28,28,B28,18feb2022,301,0,635.01501,5.7807808,76.876877,0,0,70.270271,3.6036036,192.22356
UNIT-28,28,B28,19feb2022,301,0,660.44147,.037537538,99.699699,0,0,79.279282,12.912913,174.77704
UNIT-28,28,B28,21feb2022,250,1.2,456.2258,20.271261,54.545456,0,0,78.885628,3.5190616,239.86761
UNIT-28,28,B28,22feb2022,221,0,606.17743,0,100,0,0,86.69355,6.8548388,153.25873
UNIT-28,28,B28,23feb2022,268,0,547.401,1.7197987,92.281876,0,0,82.550339,.67114097,179.93071
UNIT-28,28,B28,24feb2022,323,0,577.16437,3.1767955,88.397789,.55248618,0,72.099449,11.049724,173.06354
UNIT-28,28,B28,25feb2022,387,0,581.4422,1.7573696,92.97052,0,0,76.87075,2.9478457,146.8445
UNIT-28,28,B28,26feb2022,387,0,568.80725,3.0895691,82.312927,0,0,68.707481,3.8548753,146.61182
UNIT-28,28,B28,28feb2022,379,0,463.77063,14.076835,65.825691,0,.45871559,49.541283,2.7522936,159.63286
UNIT-28,28,B28,01jan2022,454,.88105726,395.30225,8.3722019,77.425377,0,0,47.761192,3.7313433,195.41988
UNIT-28,28,B28,03jan2022,457,0,431.23569,4.8816566,94.08284,0,0,60.157791,9.2702169,189.06326
UNIT-28,28,B28,04jan2022,455,0,458.33829,.049603175,99.80159,0,0,66.071426,3.7698412,164.52582
UNIT-28,28,B28,05jan2022,395,1.2658228,364.96799,11.6,76.800003,0,0,48.200001,1.4,145.60576
UNIT-28,28,B28,06jan2022,423,.47281325,351.42261,20.362103,64.484123,0,0,49.007938,2.579365,214.66238
UNIT-28,28,B28,07jan2022,387,0,421.88263,6.3673711,92.723007,0,0,61.737091,12.910798,200.20361
UNIT-28,28,B28,08jan2022,358,0,453.98611,.85227275,93.181816,0,0,58.838383,13.383839,182.31355
UNIT-28,28,B28,10jan2022,375,.80000001,412.72403,8.8744593,82.251083,0,0,51.515152,4.7619047,222.45496
UNIT-28,28,B28,11jan2022,417,.23980816,450.66876,0,100,0,0,54.852322,10.548523,195.22191
UNIT-28,28,B28,12jan2022,410,.24390244,398.47964,16.140257,75.803001,0,0,50.749466,2.1413276,194.3147
UNIT-28,28,B28,13jan2022,407,.24570024,439.7706,8.4566593,86.469345,0,0,49.682877,5.4968286,196.42537
UNIT-28,28,B28,14jan2022,393,0,459.60291,4.7818794,92.170021,0,0,56.823265,3.1319911,212.66579
UNIT-28,28,B28,17jan2022,326,.92024541,423.6376,20.040138,64.908257,0,0,49.082569,5.9633026,231.12808
UNIT-28,28,B28,18jan2022,418,.23923445,430.24213,9.4242125,74.409447,0,4.9212599,55.31496,1.7716535,231.81351
UNIT-28,28,B28,19jan2022,401,.24937657,471.25623,.41493776,99.170128,.41493776,.41493776,59.543568,2.9045644,212.37666
UNIT-28,28,B28,20jan2022,376,2.6595745,413.40823,13.886233,72.275337,0,0,67.495216,7.0745697,229.45645
UNIT-28,28,B28,21jan2022,365,0,458.96597,3.169014,89.671364,0,0,60.093895,.70422536,174.74146
UNIT-28,28,B28,22jan2022,360,0,482.73096,0,100,0,0,68.333336,1.1904762,173.19908
UNIT-28,28,B28,24jan2022,449,.22271715,334.72925,34.056602,0,0,0,79.245285,0,102.6995
UNIT-28,28,B28,25jan2022,449,1.55902,489.11377,7.3192239,86.948853,0,0,66.490303,3.1746032,200.69449
UNIT-28,28,B28,27jan2022,448,.22321428,499.36911,5.2024484,81.732582,0,0,66.47834,12.617702,166.95564
UNIT-28,28,B28,28jan2022,449,.22271715,502.05722,8.5834894,64.727959,.18761726,.18761726,76.360222,1.6885554,175.16731
UNIT-28,28,B28,29jan2022,450,.22222222,538.36981,1.6981132,86.603775,0,0,59.433964,13.962264,175.77573
UNIT-28,28,B28,31jan2022,30,0,81.25,87.5,0,0,0,0,0,24.59347
UNIT-26E,26,M26,06oct2022,249,13.253012,503.58136,0,100,0,0,80.952377,10.515873,109.3411
UNIT-26E,26,M26,07oct2022,212,19.339622,517.06476,0,100,0,0,72.469635,32.793522,93.501503
UNIT-26E,26,M26,08oct2022,267,17.228464,500.26917,0,100,0,0,73.898857,32.95269,102.74127
UNIT-26E,26,M26,10oct2022,188,15.957447,462.03348,0,100,0,0,83.492821,50.717705,125.44116
UNIT-26E,26,M26,11oct2022,203,28.078817,506.13431,0,100,0,0,91.470055,29.582577,134.70374
UNIT-26E,26,M26,12oct2022,177,14.689265,508.74347,0,100,0,0,65.445023,0,133.9503
UNIT-26E,26,M26,13oct2022,222,22.972973,518.5036,0,100,0,0,80.505417,21.841156,94.769485
UNIT-26E,26,M26,14oct2022,176,28.977272,490.36273,1.0784314,91.372551,0,0,74.509804,10,118.99581
UNIT-26E,26,M26,15oct2022,153,32.679737,465.04514,2.4830699,90.067719,0,0,93.679459,42.663658,132.23251
UNIT-26E,26,M26,17oct2022,234,23.931623,495.90762,0,100,0,0,70.016205,14.58671,112.69043
UNIT-26E,26,M26,18oct2022,234,23.931623,505.48624,0,100,0,0,72.771477,14.424635,120.54123
UNIT-26E,26,M26,19oct2022,242,23.140495,498.80539,0,100,0,0,64.873421,13.29114,113.87913
UNIT-26E,26,M26,20oct2022,259,22.393822,498.74625,.3003003,99.399399,0,0,62.162163,13.363363,113.8384
UNIT-26E,26,M26,21oct2022,279,13.978495,516.98181,0,100,0,0,73.141121,20.940819,92.832283
UNIT-26E,26,M26,22oct2022,249,24.096386,522.19879,2.4849398,93.373497,0,0,56.174698,25.903614,108.18682
UNIT-26E,26,M26,26oct2022,143,39.160839,504.97,0,100,0,0,62.799999,12.6,125.23569
UNIT-26E,26,M26,27oct2022,221,36.199097,459.0997,8.6309528,87.053574,0,0,52.827381,22.321428,148.06352
UNIT-26E,26,M26,28oct2022,221,26.696833,502.8013,1.791531,92.833878,0,0,44.136806,18.892508,88.098343
UNIT-26E,26,M26,29oct2022,221,26.696833,518.17883,.95528454,93.333336,0,0,55.934959,20.813007,95.591118
UNIT-26E,26,M26,30oct2022,226,31.41593,514.26709,0,100,0,0,53.257328,18.892508,90.476768
UNIT-26E,26,M26,31oct2022,183,27.868853,508.55237,0,100,0,0,69.404518,23.819302,116.3979
UNIT-26E,26,M26,01sep2022,215,7.9069767,495,0,100,0,0,63.157894,26.31579,131.4832
UNIT-26E,26,M26,02sep2022,256,10.9375,490.97015,0,100,0,0,86.567162,39.23241,154.41255
UNIT-26E,26,M26,03sep2022,251,10.358565,516.20129,0,100,0,0,64.935066,8.2251081,146.29153
UNIT-26E,26,M26,05sep2022,180,8.8888893,464.72644,0,100,0,0,88.449844,75.683891,46.210857
UNIT-26E,26,M26,06sep2022,269,4.4609666,448.5351,1.9975787,84.019371,0,0,89.588379,49.878933,122.84985
UNIT-26E,26,M26,07sep2022,348,11.78161,440.59967,4.5380874,94.813614,0,0,68.881683,36.466774,155.52827
UNIT-26E,26,M26,08sep2022,337,12.462908,452.3913,.16103059,99.67794,0,0,87.27858,28.824476,136.2151
UNIT-26E,26,M26,09sep2022,289,14.186852,464.54874,0,100,0,0,92.779785,37.184116,173.89816
UNIT-26E,26,M26,10sep2022,345,11.884058,425.16382,7.8588142,57.254292,0,0,82.683304,14.976599,167.43683
UNIT-26E,26,M26,12sep2022,346,12.138728,478.17337,.058049537,99.8452,0,0,95.356041,28.947369,154.85925
UNIT-26E,26,M26,13sep2022,330,12.727273,498.14261,0,100,0,0,100,39.635159,130.7061
UNIT-26E,26,M26,14sep2022,314,14.33121,502.77872,.38593483,96.912521,0,0,99.656944,10.463121,162.71906
UNIT-26E,26,M26,15sep2022,325,13.230769,496.07199,0,100,0,0,74.720001,6.4000001,139.1442
UNIT-26E,26,M26,16sep2022,304,12.5,435.51892,0,100,0,0,77.477478,12.252253,165.74252
UNIT-26E,26,M26,17sep2022,304,12.5,475.81082,0,100,0,0,77.477478,24.144144,141.44321
UNIT-26E,26,M26,19sep2022,304,12.5,498.58557,0,100,0,0,61.62162,13.153153,124.87351
UNIT-26E,26,M26,20sep2022,217,17.51152,535.3913,0,100,0,0,73.695656,29.130434,95.120377
UNIT-26E,26,M26,21sep2022,231,20.346321,526.9519,.1923077,99.615387,0,0,75.384613,18.076923,110.2578
UNIT-26E,26,M26,22sep2022,323,13.003096,491.93674,2.7006173,95.679016,0,0,79.938271,26.851852,137.03055
UNIT-26E,26,M26,23sep2022,265,15.094339,525.29309,0,100,0,0,89.165184,18.827709,77.919052
UNIT-26E,26,M26,24sep2022,244,11.885246,521.19958,0,100,0,0,77.282379,14.012739,98.993843
UNIT-26E,26,M26,26sep2022,265,14.716981,523.00934,0,100,0,0,85.607475,17.570093,103.23517
UNIT-26E,26,M26,27sep2022,220,17.272728,561.39185,0,100,0,0,85.653107,14.132762,88.13401
UNIT-26E,26,M26,28sep2022,273,16.849817,559.74561,0,100,0,0,66.14035,11.578947,79.825577
UNIT-26E,26,M26,29sep2022,289,17.99308,507.38437,0,100,0,0,70.653908,10.685805,128.94951
UNIT-26E,26,M26,30sep2022,275,18.90909,524.21008,0,100,0,0,80.168068,20.67227,110.59206
UNIT-26E,26,M26,01aug2022,262,19.465649,526.50519,0,100,0,0,89.619377,35.640137,76.252571
UNIT-26E,26,M26,02aug2022,234,16.239317,513.4115,1.0288066,91.769547,0,0,91.769547,42.592594,58.419521
UNIT-26E,26,M26,03aug2022,262,19.465649,518.01038,0,100,0,0,80.795845,42.214535,76.706604
UNIT-26E,26,M26,04aug2022,233,19.742489,553.8114,0,100,0,0,87.426323,39.292732,79.884338
UNIT-26E,26,M26,05aug2022,248,18.548388,517.78186,0,100,0,0,88.724586,51.386322,84.199257
UNIT-26E,26,M26,06aug2022,299,15.384615,511.14755,.16393442,99.672134,0,0,85.573769,43.770493,102.04676
UNIT-26E,26,M26,08aug2022,333,17.117117,495.66196,.14084508,99.718307,0,0,86.338028,38.591549,99.76445
UNIT-26E,26,M26,09aug2022,332,17.168674,525.10577,0,100,0,0,80.112839,35.401974,89.164093
UNIT-26E,26,M26,10aug2022,335,16.716417,530.64697,.14064698,99.718704,.14064698,.14064698,95.921234,44.163151,88.289719
UNIT-26E,26,M26,11aug2022,289,15.224914,515.16351,.17211704,99.655769,0,0,90.017212,48.364887,104.5327
UNIT-26E,26,M26,12aug2022,220,16.818182,535,0,100,0,0,91.452988,46.581196,86.520905
UNIT-26E,26,M26,13aug2022,198,16.161615,515.63379,0,100,0,0,87.323944,75.821594,80.411865
UNIT-26E,26,M26,16aug2022,274,14.963504,507.646,.47901461,97.262772,0,0,84.854012,46.350365,99.262947
UNIT-26E,26,M26,17aug2022,320,16.5625,544.88202,.14749263,99.705017,0,0,75.368729,39.23304,97.143394
UNIT-26E,26,M26,18aug2022,290,13.448276,548.93762,1.7706577,95.278244,0,0,90.725128,35.919056,113.23805
UNIT-26E,26,M26,19aug2022,290,12.75862,520.64734,2.0229983,94.71891,0,0,94.71891,57.240204,99.992783
UNIT-26E,26,M26,20aug2022,118,2.5423729,289.69696,39.469696,40,23.030304,0,40,40,164.47412
UNIT-26E,26,M26,22aug2022,306,11.764706,534.24542,.16583748,99.668327,0,0,85.572136,43.283581,101.31143
UNIT-26E,26,M26,23aug2022,413,9.9273605,498.52319,4.0397353,94.437088,.13245033,.13245033,53.245033,19.205297,129.2589
UNIT-26E,26,M26,24aug2022,289,7.6124568,517.99811,.19157088,99.616859,0,0,76.053642,37.547894,123.01618
UNIT-26E,26,M26,25aug2022,273,6.5934067,523.69232,.21978022,99.56044,0,0,93.406593,35.604397,114.34497
UNIT-26E,26,M26,26aug2022,270,7.0370369,512.74573,8.0929489,90.384613,0,0,67.948715,30.76923,194.03441
UNIT-26E,26,M26,27aug2022,291,9.6219931,542.34344,.37950665,99.24099,.18975332,.18975332,66.413666,4.3643265,138.24698
UNIT-26E,26,M26,29aug2022,231,9.090909,527.77643,.24038461,99.519234,0,0,76.20192,9.375,131.50352
UNIT-26E,26,M26,30aug2022,268,8.955224,516.65155,0,100,0,0,74.84536,30.103092,136.00482
UNIT-26E,26,M26,01jul2022,359,4.7353759,501.70093,.18691589,99.626167,0,0,88.037384,35.140186,70.145676
UNIT-26E,26,M26,02jul2022,394,5.3299494,500.51614,.16129032,99.677422,0,0,88.225807,48.709679,66.351791
UNIT-26E,26,M26,04jul2022,372,8.6021509,463.25317,.15822785,99.683548,0,0,72.784813,44.778481,70.816917
UNIT-26E,26,M26,05jul2022,406,5.1724138,495.16534,.15748031,99.685036,0,0,91.81102,56.062992,76.964363
UNIT-26E,26,M26,06jul2022,406,5.1724138,486.74802,.15748031,99.685036,0,0,94.173225,44.724411,89.815437
UNIT-26E,26,M26,07jul2022,414,6.7632852,496.02985,.14925373,99.701492,0,0,83.134331,42.089554,81.397446
UNIT-26E,26,M26,08jul2022,398,7.7889447,496.052,.50148588,95.988113,0,0,74.442795,42.496284,67.064056
UNIT-26E,26,M26,09jul2022,302,10.2649,478.71268,.18656716,99.626869,0,0,83.022385,53.358208,47.233002
UNIT-26E,26,M26,11jul2022,392,7.9081631,471.38681,2.1364317,82.908546,0,0,74.062965,25.037481,101.24223
UNIT-26E,26,M26,12jul2022,418,7.8947368,430.28534,3.7194293,95.516304,0,0,87.5,37.22826,175.19276
UNIT-26E,26,M26,13jul2022,320,9.6875,411.51047,.17421603,99.651566,0,0,92.160278,55.400696,153.82283
UNIT-26E,26,M26,14jul2022,426,8.920188,439.82895,2.2697368,91.578949,.2631579,.2631579,85.263161,53.421051,156.69292
UNIT-26E,26,M26,15jul2022,235,15.319149,491.54858,3.8461537,87.651825,0,0,67.813766,56.072876,91.83326
UNIT-26E,26,M26,16jul2022,255,16.470589,516.03839,1.2652705,94.938919,0,0,90.052353,34.729492,81.496674
UNIT-26E,26,M26,18jul2022,220,18.636364,495.06943,0,100,0,0,94.183868,51.969982,121.74644
UNIT-26E,26,M26,19jul2022,281,16.014235,524.02051,0,100,0,0,79.462875,44.233807,91.542625
UNIT-26E,26,M26,20jul2022,308,13.961039,511.46417,0,100,0,0,83.956383,35.825546,78.858604
UNIT-26E,26,M26,21jul2022,303,14.19142,520.12085,0,100,0,0,95.468277,46.525681,80.704544
UNIT-26E,26,M26,22jul2022,287,13.937283,510.95969,2.9637096,90.322578,4.6774192,0,88.548386,37.096775,105.68535
UNIT-26E,26,M26,23jul2022,289,13.840831,523.68091,.98736179,92.101105,0,0,58.293839,25.592417,77.869919
UNIT-26E,26,M26,25jul2022,278,13.309353,510.98138,0,100,0,0,77.326569,35.702198,70.861893
UNIT-26E,26,M26,26jul2022,295,15.254237,506.28018,.76489532,93.880836,0,0,77.455719,33.494366,82.14373
UNIT-26E,26,M26,27jul2022,296,10.135135,506.97464,0,100,0,0,75.18116,29.528986,109.13467
UNIT-26E,26,M26,28jul2022,289,13.148788,504.27319,.17513135,99.649734,0,0,99.824867,50.087566,68.024422
UNIT-26E,26,M26,29jul2022,316,13.92405,528.26154,.15948963,99.681023,0,0,83.253586,37.639553,84.782234
UNIT-26E,26,M26,30jul2022,262,19.465649,510.10382,0,100,0,0,80.103806,35.640137,80.833977
UNIT-26E,26,M26,01jun2022,369,7.0460706,435.78333,.625,95,0,0,88.833336,53.666668,128.65544
UNIT-26E,26,M26,02jun2022,247,5.2631578,386.49731,0,100,0,0,91.978607,43.850266,158.73419
UNIT-26E,26,M26,03jun2022,318,3.7735848,454.11804,0,100,0,0,90.423164,40.979954,93.948326
UNIT-26E,26,M26,04jun2022,394,7.8680205,425.09863,1.2898331,89.681335,0,0,95.144157,55.235207,107.97823
UNIT-26E,26,M26,06jun2022,379,7.3878627,452.28641,0,100,0,0,88.132912,51.265823,102.96223
UNIT-26E,26,M26,07jun2022,370,5.9459457,470.77371,0,100,0,0,75.207985,42.096504,73.25145
UNIT-26E,26,M26,08jun2022,381,5.7742782,433.39374,0,100,0,0,82.042831,46.787479,127.45937
UNIT-26E,26,M26,09jun2022,314,4.4585986,401.32632,0,100,0,0,90.947365,59.578949,101.41212
UNIT-26E,26,M26,10jun2022,367,5.9945502,438.60626,.63153309,94.947739,0,0,92.508713,46.167248,108.78742
UNIT-26E,26,M26,11jun2022,242,3.7190082,378.94427,0,100,0,0,100,47.507332,129.38281
UNIT-26E,26,M26,13jun2022,331,6.0422959,440.67593,0,100,0,0,87.077538,38.170975,157.2198
UNIT-26E,26,M26,14jun2022,316,9.4936705,476.55017,0,100,0,0,88.172043,51.254478,85.272652
UNIT-26E,26,M26,15jun2022,326,10.429448,478.11981,0,100,0,0,92.845261,54.409317,104.98266
UNIT-26E,26,M26,16jun2022,373,9.1152811,448.36066,0,100,0,0,88.822655,59.761551,110.02982
UNIT-26E,26,M26,17jun2022,344,9.8837214,436.4375,0,100,0,0,89.84375,60.9375,107.59774
UNIT-26E,26,M26,18jun2022,346,5.7803469,434.29498,.71892393,94.248611,0,0,80.705009,46.196659,101.11031
UNIT-26E,26,M26,20jun2022,344,9.8837214,453.79688,0,100,0,0,71.40625,45.3125,113.65064
UNIT-26E,26,M26,21jun2022,341,.29325512,475.9762,0,100,0,0,56.666668,11.666667,124.46497
UNIT-26E,26,M26,22jun2022,252,8.7301588,427.57907,0,100,0,0,73.965935,51.581509,96.519508
UNIT-26E,26,M26,23jun2022,380,9.7368422,461.8439,0,100,0,0,82.621506,54.491901,105.20014
UNIT-26E,26,M26,24jun2022,375,9.8666668,450.36765,.14705883,99.705879,0,0,84.117645,59.705883,133.22447
UNIT-26E,26,M26,25jun2022,333,9.0090094,468.16498,.16835018,99.6633,0,0,81.986534,59.595959,128.84033
UNIT-26E,26,M26,27jun2022,372,8.0645161,471.33942,.152207,99.695587,.152207,.152207,85.38813,47.031963,107.7123
UNIT-26E,26,M26,28jun2022,377,7.9575596,471.58295,.304414,99.391174,.152207,.152207,82.039574,54.490105,94.014091
UNIT-26E,26,M26,29jun2022,247,4.048583,467.7348,0,100,0,0,79.558014,62.154697,76.835663
UNIT-26E,26,M26,30jun2022,359,4.7353759,495.81155,.37313432,99.253731,0,0,79.850746,47.014927,78.214561
UNIT-26E,26,M26,02may2022,454,8.8105726,443.73248,0,100,0,0,81.401276,56.433121,109.57835
UNIT-26E,26,M26,03may2022,451,7.7605324,443.41116,0,100,0,0,91.180283,56.031128,110.72329
UNIT-26E,26,M26,04may2022,278,6.8345323,447.10843,0,100,0,0,92.771088,71.485947,85.300232
UNIT-26E,26,M26,05may2022,389,4.8843188,436.29269,0,100,0,0,99.837395,72.032524,100.83969
UNIT-26E,26,M26,06may2022,421,4.5130639,461.04544,0,100,0,0,99.090912,68.63636,112.9517
UNIT-26E,26,M26,07may2022,432,5.3240743,435.69583,0,100,0,0,91.678619,57.675755,136.22476
UNIT-26E,26,M26,09may2022,410,4.8780489,433.33841,0,100,0,0,93.292686,65.853661,139.0529
UNIT-26E,26,M26,10may2022,441,4.7619047,415.62411,.14347202,99.713058,0,0,90.674316,59.684361,132.97955
UNIT-26E,26,M26,11may2022,416,4.8076925,407.93314,.949848,92.401215,0,0,83.282677,59.270515,131.48369
UNIT-26E,26,M26,12may2022,401,4.2394013,433.85483,.78629035,93.709679,0,0,83.548386,62.096775,111.78957
UNIT-26E,26,M26,13may2022,433,5.0808315,411.51337,1.2611276,94.95549,0,0,88.130562,70.474777,145.10695
UNIT-26E,26,M26,14may2022,433,5.3117781,432.91852,.77777779,94.814812,0,0,84.59259,54.222221,116.34359
UNIT-26E,26,M26,16may2022,423,5.673759,429.05386,0,100,0,0,94.905388,53.857349,109.45955
UNIT-26E,26,M26,17may2022,414,5.7971015,425.64636,2.5631502,79.494797,0,0,96.433876,27.637444,106.40181
UNIT-26E,26,M26,18may2022,414,5.7971015,428.63,0,100,0,0,91.084694,58.246658,129.08757
UNIT-26E,26,M26,19may2022,377,5.3050399,459.50491,0,100,0,0,90.327866,59.672131,126.47354
UNIT-26E,26,M26,20may2022,403,4.962779,433.36957,0,100,0,0,86.95652,60.093166,167.51518
UNIT-26E,26,M26,21may2022,388,5.1546392,440.82236,0,100,0,0,91.118423,48.190788,159.28583
UNIT-26E,26,M26,23may2022,376,5.0531917,425.61826,0,100,0,0,92.567566,68.75,136.57893
UNIT-26E,26,M26,24may2022,389,5.3984575,433.77667,0,100,0,0,83.579636,60.098522,140.65965
UNIT-26E,26,M26,25may2022,347,4.3227668,458.29175,0,100,0,0,90.978889,54.318619,110.25783
UNIT-26E,26,M26,26may2022,350,5.7142859,420.97015,0,100,0,0,89.365669,51.305969,127.44576
UNIT-26E,26,M26,27may2022,372,5.1075268,456.14713,0,100,0,0,74.956215,42.031525,89.679482
UNIT-26E,26,M26,28may2022,349,7.1633239,407.53177,0,100,0,0,94.192375,49.54628,139.16925
UNIT-26E,26,M26,30may2022,379,6.5963058,442.49667,0,100,0,0,89,53,105.79561
UNIT-26E,26,M26,31may2022,360,6.9444447,425.30865,0,100,0,0,85.361549,56.437389,128.7029
UNIT-26E,26,M26,01apr2022,472,4.237288,480.49005,0,100,0,0,98.940399,59.337749,140.58385
UNIT-26E,26,M26,04apr2022,478,5.2301254,471.15884,.47200522,96.223961,0,0,86.328125,52.864582,158.03973
UNIT-26E,26,M26,05apr2022,478,5.2301254,461.80338,0,100,0,0,97.65625,61.588543,162.84317
